,A,B,C,D
2001-10-28,-28.833642421557236,-9.554784476250951,21.376220871412272,-54.62168957037139
2001-10-29,-28.61602382164303,-9.63466031424957,21.599595327015212,-54.770551969751885
2001-10-30,-27.08730020755662,-7.369599327871631,20.39968977435249,-55.46875680049532
2001-10-31,-27.566000830114923,-7.768274719973058,19.01412460130528,-55.635257715743826
2001-11-01,-27.490774832892175,-8.128881490525671,18.97649108607058,-55.33858638860079
2001-11-02,-25.57137214213422,-7.395125308519438,18.69835420580298,-54.31697920743152
2001-11-03,-26.19033309215769,-6.647905505362176,19.38692397222583,-54.115267981502996
2001-11-04,-25.964953657351497,-5.028963731923406,17.40923719733712,-53.925071087846945
2001-11-05,-25.26397993909515,-6.600251609641127,17.42720943925538,-54.19043182497605
2001-11-06,-25.395181775413437,-8.13405187935882,17.915794783845424,-55.83987793785474
2001-11-07,-25.29077889108308,-7.3280651532191765,18.92081112753224,-55.86779948863789
2001-11-08,-24.957682442259976,-6.028872469003199,19.02981661789704,-56.03703168802898
2001-11-09,-25.36882454105321,-5.993413717604985,19.014646970509396,-56.19767219867771
2001-11-10,-25.246701962279772,-5.576051707602535,19.913237098423828,-55.257339824812234
2001-11-11,-24.627320723827506,-6.559719113541066,20.75710165984076,-54.13444601060829
2001-11-12,-24.655728705232352,-5.892221139501409,20.62150617634065,-53.750702315514964
2001-11-13,-25.157911196575018,-5.54070581248668,20.00337642399208,-52.58037005886281
2001-11-14,-24.99701834541039,-6.1324742269251145,20.95545814377043,-51.85977195268619
2001-11-15,-24.107450949451597,-7.068089584363149,21.550683281701232,-52.06771280004038
2001-11-16,-24.367255723098044,-9.479011213874625,21.117666442996438,-50.67321811487376
2001-11-17,-22.31852386851695,-11.596920866883863,21.60184979123884,-49.97156539769616
2001-11-18,-21.08656137580348,-12.561035564115397,22.754935232921234,-50.903783932274735
2001-11-19,-21.387519394057104,-12.317846611968136,21.86498321599668,-51.43692963446304
2001-11-20,-21.720006143299795,-12.090204562624242,21.424051560629604,-50.567002192690154
2001-11-21,-23.68677869115867,-11.29840170919599,21.43102437254199,-51.73951353875301
2001-11-22,-23.92362568819048,-10.420631021610097,21.76235254759055,-53.55262020783252
2001-11-23,-24.084612409348587,-10.942216633887382,20.697703359093968,-51.463564372720555
2001-11-24,-24.705851685175848,-10.666325715582904,21.850827308366497,-51.15294157520267
2001-11-25,-23.99502431379155,-11.334010571040999,22.199230579805608,-49.178394001686634
2001-11-26,-22.91398263365182,-11.813856985982753,21.54729250995561,-50.244439109356875
2001-11-27,-22.707729487802037,-11.733240756453542,19.61052405321206,-49.04771372227038
2001-11-28,-22.92115594222565,-12.125973017054909,17.962584305137092,-49.92097147206944
2001-11-29,-22.12102923292472,-13.07205712576993,17.275725256045458,-50.96427975121753
2001-11-30,-21.954304241405577,-12.194705618026628,18.098271751863912,-50.97994049016424
2001-12-01,-23.139512777354252,-11.72764077459037,17.431870319255292,-51.5863785036249
2001-12-02,-23.312844696045396,-11.511434064511182,17.402770244272407,-52.59788546204039
2001-12-03,-23.34385836731997,-10.92451913518242,15.587511023880815,-53.244206611015244
2001-12-04,-22.843557190327672,-8.68855733731186,17.09074049426328,-53.78555522829605
2001-12-05,-22.317482460503044,-8.07948651665469,16.969968775301687,-53.88642672496488
2001-12-06,-23.85190024009889,-7.7210763999107215,17.11057950878974,-55.68836051887612
2001-12-07,-25.92765751963442,-8.147599247111158,17.699619759257295,-57.37169150155031
2001-12-08,-26.29899715841683,-7.984261096970711,18.03792965811048,-57.92242051162465
2001-12-09,-26.824076644365995,-5.926288356291616,18.9720358864323,-57.43978114884313
2001-12-10,-26.780363806587424,-4.970444834880671,19.76204993052669,-56.85274737837208
2001-12-11,-26.209670496572883,-5.7872647515165365,19.96943332877037,-56.22050746520036
2001-12-12,-25.4492254010189,-6.401041921494683,20.951444174811233,-55.63167887773559
2001-12-13,-27.472510547455737,-6.844721768492579,21.769691357565936,-57.39256712398242
2001-12-14,-25.965535697428862,-6.301168560410052,22.14367518325604,-57.39436375037131
2001-12-15,-24.59424565936244,-8.320136242964566,21.988725935510047,-58.50701091100777
2001-12-16,-23.93679740384115,-8.766608453557557,20.729339908671466,-59.41524574641778
2001-12-17,-24.418241618420222,-9.140525989038832,18.73033549641598,-59.78441651300722
2001-12-18,-23.271350101044256,-9.783163538085315,18.27355301578393,-60.722385543772305
2001-12-19,-24.41007813755634,-7.706812553562099,19.008069012863935,-61.70161632413723
2001-12-20,-24.96046727636615,-9.109919177563473,18.049687234246814,-61.81679856795804
2001-12-21,-24.317057296708967,-10.326395711345462,20.632061325974487,-62.894297739541706
2001-12-22,-25.19915623191954,-11.054563662793687,20.723492452872158,-61.746350645793925
2001-12-23,-25.78060307793961,-11.10262144932842,19.200512045355165,-62.194202925355164
2001-12-24,-24.76252282474908,-9.92761630876213,19.073102553751347,-61.96946751103616
2001-12-25,-26.43365119143139,-10.952287341708384,20.20845146012598,-63.13198729680339
2001-12-26,-26.524854054227113,-11.314190745557008,19.814708394245347,-63.494897870033846
2001-12-27,-26.52563113043088,-9.612887453455818,21.061019448859295,-61.706545150676746
2001-12-28,-26.308219590399354,-8.5473207474697,20.530200460535646,-61.89049191057649
2001-12-29,-25.805647819119496,-10.118940472823388,21.195564141394023,-62.15076387905468
2001-12-30,-25.989328394033606,-11.60772032014275,21.920291448973032,-62.8016334175239
2001-12-31,-27.616049263281113,-10.819035551771615,21.00710978530049,-62.247100867933085
2002-01-01,-26.544753908632238,-10.734613675213355,21.62008642256896,-61.980211568335044
2002-01-02,-27.154175993746648,-10.124576651293772,20.92186791623886,-61.9845868412165
2002-01-03,-26.342066418485654,-8.873131612531287,21.66784379354494,-59.99545117654731
2002-01-04,-25.971632538413328,-9.528251733598397,20.73853465783713,-59.67120516964528
2002-01-05,-25.154532264009624,-10.90831419911458,19.16920121880577,-59.72166378706667
2002-01-06,-24.240580268952865,-10.177086487767541,18.9014973722208,-61.135115452076974
2002-01-07,-23.377522952441442,-10.834452839638788,17.40653350427542,-61.39901308725982
2002-01-08,-22.35347002106639,-10.82167274526142,17.99330104078709,-62.18616709746484
2002-01-09,-21.496732335529085,-11.652571085944354,17.66995252896817,-62.26103263626178
2002-01-10,-22.4815154858835,-11.811054820920706,16.284535421201795,-62.61949533746053
2002-01-11,-24.183220495361297,-12.709402226194653,15.388595759921023,-62.235642089414014
2002-01-12,-24.60404366069881,-12.358957675122506,14.951539361272395,-61.998026746007575
2002-01-13,-24.040304735704954,-11.990541054009071,15.799862735780838,-61.95925213451453
2002-01-14,-24.076066608669592,-11.305983461040578,14.47532048022644,-62.60288234740991
2002-01-15,-24.79587472436111,-12.241573960394227,14.095820436403205,-61.89313583790679
2002-01-16,-25.390158896182083,-13.367938448365653,13.011951773716861,-61.558061814352016
2002-01-17,-24.252049670653836,-13.617526088239421,12.905665199519039,-60.804452073512415
2002-01-18,-26.06155339248635,-12.93625955270956,13.113282183834347,-60.180531149178634
2002-01-19,-24.648506962800667,-14.134250813106558,12.415333188114738,-60.205490118042235
2002-01-20,-24.383087020928397,-16.34511489855926,12.682311711731678,-61.10106260334854
2002-01-21,-24.399961755152074,-16.419777031167744,14.047221470976133,-61.255371914543694
2002-01-22,-24.370323037006976,-17.14969217236933,14.697315932187566,-61.833112763049535
2002-01-23,-23.872756028161053,-18.43798749888707,15.501036787627287,-63.5437419960338
2002-01-24,-23.42879771275318,-19.49831957538102,14.855490997329532,-62.16759724187368
2002-01-25,-23.73785417332087,-19.715730951662156,15.889633025447528,-62.78709823002318
2002-01-26,-24.32138457499501,-17.904833264608058,14.752153806810966,-62.94049500736393
2002-01-27,-25.661744633627958,-17.191580895346963,15.691939489373242,-63.60936173705626
2002-01-28,-25.63323148194048,-16.96611387115605,16.126196536462018,-64.52672629554154
2002-01-29,-25.138352390084233,-17.554883191575335,16.14229159356201,-64.00656765729818
2002-01-30,-23.559946379412104,-17.19630528967088,16.969743095563814,-64.23001120559104
2002-01-31,-23.67921865182387,-16.599690058769664,17.110177478730044,-64.25792447268891
2002-02-01,-23.49678406634583,-16.917925604946845,14.689268487385533,-63.76435235269621
2002-02-02,-22.08074417178824,-17.672765132211676,13.549391452826804,-63.56843751812614
2002-02-03,-20.905443584153957,-18.19844976467257,15.380291065113447,-64.64976682735515
2002-02-04,-21.935523607480615,-19.11854698015328,15.971436946572515,-64.55369699374042
2002-02-05,-21.873141809988173,-18.781084537750512,15.405866951573028,-64.7892207127506
2002-02-06,-23.06205843280667,-18.387921002236332,17.525672858707193,-64.71767529032181
2002-02-07,-24.08292504673859,-20.528852459482877,17.444377432159964,-64.7765205823951
2002-02-08,-24.75675133724315,-21.043590439288586,17.09412797566648,-65.63457801135053
2002-02-09,-24.17195905252044,-20.690828085878294,17.547536198999072,-65.3996024321487
2002-02-10,-23.382645946552078,-22.091673285475398,17.463695366115118,-66.53960750945389
2002-02-11,-20.93552700608113,-21.330385871601905,19.79399970673162,-67.0498816993999
2002-02-12,-19.81945980875074,-21.558149783278484,22.939806124571543,-67.71262455030973
2002-02-13,-19.421142125454907,-21.976557680982545,22.55208092405414,-67.57490791394564
2002-02-14,-19.05263785364993,-22.497273280858746,22.075729756933598,-66.91677685972613
2002-02-15,-18.110207804210365,-23.306389227343395,21.8382481150617,-66.69033369180585
2002-02-16,-18.760749102192495,-21.748288813501667,22.715541645229553,-66.58497735734056
2002-02-17,-18.580253387409464,-22.394651246223425,24.28106657910666,-66.08686870057299
2002-02-18,-17.688226728253873,-21.535501508505508,23.75328532517968,-64.69870129640594
2002-02-19,-17.61123308303615,-21.973024665931106,22.543785800414266,-65.26606393980305
2002-02-20,-16.503173550446125,-23.259175939935634,24.399258832582646,-65.33261942511072
2002-02-21,-15.983397705636824,-24.360481578443164,22.918660554772007,-66.30482587687739
2002-02-22,-16.009859367529362,-23.477059909235262,21.856886257418335,-66.03577029105891
2002-02-23,-16.098155193254,-23.349257620849297,21.916258035275714,-67.15721093420255
2002-02-24,-17.32062844915537,-23.417561786808637,21.909573650972714,-67.83491691984453
2002-02-25,-18.22853970301781,-23.896358206934384,21.1919669960059,-68.10091682602149
2002-02-26,-19.396049780928966,-21.726672836780192,20.556027644288626,-67.76781988241765
2002-02-27,-19.316292543770935,-21.924544485840748,20.799503036210655,-68.21225204375298
2002-02-28,-19.77737755481076,-22.119569661508933,21.629452842522063,-67.95463425773521
2002-03-01,-18.62111949510786,-22.38849711094518,21.12380029618492,-68.40491030580203
2002-03-02,-19.25580894517254,-23.25953759500852,19.743497704985792,-68.76496171369526
2002-03-03,-19.699917521180478,-21.520132637441446,19.62853699786652,-67.72564655376839
2002-03-04,-19.088400096759276,-21.337122970383724,18.550011555340447,-66.36025979577691
2002-03-05,-17.94228249323849,-21.711419085513946,18.974953789974645,-66.67132741729993
2002-03-06,-17.435069620283567,-20.857274022055005,19.16004862412823,-66.50490968410176
2002-03-07,-18.425211847430536,-21.456661869044865,18.676884770898305,-66.63368224022777
2002-03-08,-18.651442693362533,-21.038630488157033,18.9059640508542,-65.32514690190487
2002-03-09,-18.641964761464084,-20.447907690703996,18.41528612357546,-66.36603713352075
2002-03-10,-17.197556464471415,-18.761996496080855,18.914508265654593,-67.24492478547467
2002-03-11,-16.023206989408187,-19.06440430069017,17.80546346234175,-67.58745576972773
2002-03-12,-16.202423412097453,-19.37648592192449,17.863860712715063,-67.58132012541223
2002-03-13,-16.14186771082175,-20.547169798681512,17.363062366301975,-66.56592521488547
2002-03-14,-15.174390187906274,-21.257936570951642,17.879268740546287,-66.3998142848256
2002-03-15,-14.596884468073599,-22.122099810978256,18.560041092521374,-68.63054617129606
2002-03-16,-12.626058289260062,-20.806573405552534,20.570423686432523,-70.34494422519049
2002-03-17,-12.972065114962074,-20.105634604903333,20.91089979111238,-70.63103176582474
2002-03-18,-13.350858605352952,-19.256517090230123,21.172910376165547,-72.05127539003159
2002-03-19,-13.079690048616115,-21.29065923095598,21.30738197622275,-71.8453710528691
2002-03-20,-12.781115426643971,-19.94778814889003,21.128314022757962,-71.09112593838961
2002-03-21,-12.296899580139,-19.443108142395463,20.439071816084,-69.11572936512917
2002-03-22,-12.754220770560273,-20.209376702961656,20.204990496558892,-69.84023989874875
2002-03-23,-12.60401446649533,-18.903676412240667,19.25926112668965,-71.58150510081818
2002-03-24,-13.253988049526784,-17.78129065757554,18.20512116360764,-70.01907195949663
2002-03-25,-12.652734549863414,-19.301967560204634,19.336683302886915,-68.93376992003343
2002-03-26,-12.007815409432167,-20.72941012212778,18.696222627842918,-69.16548082253121
2002-03-27,-10.887415934891505,-19.578321782606466,19.11071154227869,-66.54026170391313
2002-03-28,-10.705832683690188,-18.740258546492193,19.295530508778516,-67.50816858857134
2002-03-29,-10.791741192174808,-19.968423503430728,18.72388019084351,-68.69518284241705
2002-03-30,-12.92659692926063,-18.92984355496773,19.603659849307462,-68.62342965222874
2002-03-31,-13.328714582315525,-19.432485093222805,18.637141413893136,-68.29846385287654
2002-04-01,-13.580953462055364,-19.931060791340517,19.068166054014693,-69.8753323233104
2002-04-02,-13.252790467993188,-20.42225507206669,19.685551859358085,-70.00835046935218
2002-04-03,-13.26837202204009,-19.856105035759207,19.246883979702822,-70.04014302285466
2002-04-04,-12.982071001233779,-19.531026230327033,19.16588370933003,-68.54360318202842
2002-04-05,-12.706526721068572,-19.957790249505077,20.58513878502047,-68.85846609492124
2002-04-06,-14.009001920846602,-21.494909468486597,20.51716839843646,-67.58285836950131
2002-04-07,-14.976447420443083,-22.850138694685924,22.199144301540365,-67.36575351747351
2002-04-08,-14.728003533655874,-22.576640417147818,22.26903579026762,-68.18617462005754
2002-04-09,-14.90507315002925,-22.87222710619684,23.496749163548195,-68.25787422348043
2002-04-10,-13.278757402012294,-23.37909579756492,22.39928135521905,-68.14708012731218
2002-04-11,-12.709648026456717,-23.05058421883609,24.36447117708162,-68.89124646693702
2002-04-12,-13.193465110296776,-24.25099098302798,24.799091417465725,-68.74414909107242
2002-04-13,-14.138140730406352,-24.268729125257227,25.181054494148288,-67.77786334926894
2002-04-14,-13.006577305139992,-22.532813374834003,24.139153564115034,-68.96451931853198
2002-04-15,-14.188951363264596,-24.02344137266511,23.206048828121183,-68.13732428203555
2002-04-16,-13.050075465178367,-23.416634072180646,23.70514116487114,-67.61475852398732
2002-04-17,-12.83469989269333,-23.282636852559996,23.565027287211738,-68.15818669818927
2002-04-18,-12.526335267563988,-23.68277707131943,21.883841950461626,-69.45681439692949
2002-04-19,-13.481098733327478,-24.013286694989993,21.038785736431926,-71.14619800883385
2002-04-20,-14.441573811700843,-23.798819227348506,20.727965146223436,-70.54336793675348
2002-04-21,-14.854875888985383,-22.582517317544283,19.454696572468656,-70.0946176575222
2002-04-22,-14.048252397773188,-23.83467336448358,19.10271137034449,-71.03951097260376
2002-04-23,-15.571539104562797,-25.472643298508284,20.25042981641896,-71.44929419086313
2002-04-24,-14.952208646914663,-24.313451289870155,18.15699967517103,-71.87186910062105
2002-04-25,-15.275323778634393,-24.17836468789688,17.49626758488306,-70.79516554217736
2002-04-26,-14.07576819354712,-24.279252248336025,17.85118179447772,-69.74922013258755
2002-04-27,-13.132219416346373,-24.197588289856366,17.916691236700636,-71.0991490207393
2002-04-28,-13.085866262049297,-24.658821125003744,18.407531343971613,-70.30909240787769
2002-04-29,-12.855927793012945,-24.818501246977576,18.57340151642219,-71.43734348819702
2002-04-30,-12.885750835799271,-23.947133548959425,19.73184068513475,-73.63084707387065
2002-05-01,-14.578196984345603,-25.748633973878967,20.89763288175357,-72.32029615306033
2002-05-02,-13.917779781780597,-26.468121595122295,20.631808440244097,-72.16170219545863
2002-05-03,-15.088247154146856,-25.918115948719592,21.219230797986558,-71.98919616435073
2002-05-04,-14.650546103945315,-24.412790675172012,20.919717191357645,-71.84826493628128
2002-05-05,-13.664636818442618,-24.229114498512114,20.84818615527668,-72.67373069179519
2002-05-06,-13.334960884147494,-24.282407924460877,21.44767017762505,-73.06301882336592
2002-05-07,-13.609309027505065,-24.233642633727353,20.995261152092407,-74.16050690344387
2002-05-08,-13.293160535119833,-26.12067826786589,21.68900415363696,-75.60062902014322
2002-05-09,-12.428155373992096,-24.842931863136226,22.10724532929189,-74.63924071389549
2002-05-10,-12.570895031891762,-23.060096664473022,22.60241846343764,-76.0200323024333
2002-05-11,-12.24609009861369,-23.799916400962633,23.95420731840195,-75.54158439275659
2002-05-12,-12.07154303089035,-23.905063872734342,24.268894769238816,-74.29730846066299
2002-05-13,-12.023975556391974,-24.723655362956343,25.971264326979803,-76.30480942660542
2002-05-14,-11.92334647063952,-24.109740995465874,28.17741153029537,-77.71554004350955
2002-05-15,-13.757891712667556,-23.523752497849753,26.96056556429128,-77.96774809065981
2002-05-16,-14.367179373717956,-23.397641757136974,28.235320312331137,-77.54149952537568
2002-05-17,-15.112030476797974,-22.151187494993344,27.05111226725771,-77.72589159514798
2002-05-18,-16.9739423797748,-22.483068072727065,25.10494577652256,-77.726398881186
2002-05-19,-17.0190721800044,-24.49371064644426,26.48153141537517,-78.03652898487896
2002-05-20,-16.550844259237113,-24.020914741432826,25.799172592916317,-79.25259472514138
2002-05-21,-15.536510527211481,-23.95205460985227,26.355955506299793,-79.42785296251627
2002-05-22,-14.184370895910684,-23.48726908581757,27.952224426639884,-80.10605487476535
2002-05-23,-14.422811712016523,-24.55496120957314,26.88869361428921,-79.05622341767541
2002-05-24,-14.96075671416651,-24.255098173000057,28.181380336003123,-77.82280817109901
2002-05-25,-14.308449311250634,-25.924976056342057,29.47539174387796,-77.13977578905248
2002-05-26,-13.805666716372283,-26.006369545343833,29.166119521595984,-76.11324165534216
2002-05-27,-13.162228063620283,-25.451324534168716,29.24978851225339,-75.59861931773237
2002-05-28,-13.591024013716503,-26.574997776783544,28.860649522087026,-75.93186349924677
2002-05-29,-13.692254461584389,-28.24109082122297,29.113390599068012,-75.00939326516213
2002-05-30,-14.978611284377248,-28.093602352289317,29.133786434845987,-75.96930865935175
2002-05-31,-15.050916125708541,-29.49694898929897,27.830497295742198,-76.46206797873486
2002-06-01,-15.108891912166897,-29.390343728698372,27.777990317886808,-77.5718563053761
2002-06-02,-15.262214389945422,-30.13735112329241,29.02502246516039,-76.17524553689229
2002-06-03,-13.99121724889107,-31.788350561027542,29.82674143991582,-75.26569766862355
2002-06-04,-12.260675064355997,-31.566262970103764,30.68358635029793,-74.36241599828337
2002-06-05,-13.483407717084809,-31.690217912965114,31.558799232379222,-74.51974650526444
2002-06-06,-13.052082836232865,-31.60678573608185,33.312633654858686,-75.31530087189998
2002-06-07,-14.094116326261096,-31.46881237564876,32.05975212301936,-76.0619067685234
2002-06-08,-13.54331057635647,-31.539140534611782,29.41944678925234,-76.04617887406832
2002-06-09,-13.295168447797748,-29.798506252962426,29.890573111117366,-75.03713261160581
2002-06-10,-13.323902168187566,-29.954395977837777,30.12514812196258,-74.5474112360026
2002-06-11,-11.745540126651427,-30.198871404968905,28.532301908057136,-74.51767727903714
2002-06-12,-12.832288449179647,-29.11125261031522,28.80752922710351,-75.73837754132148
2002-06-13,-12.973293164787583,-28.22147853381934,27.978419481330974,-76.32389671057189
2002-06-14,-12.980864574845851,-28.126260102433587,27.79600840100882,-75.90490043106767
2002-06-15,-12.740534432739587,-26.866315511568796,27.13479120854255,-75.7175052137082
2002-06-16,-12.776295159280348,-24.74141307545127,25.59950959660637,-74.66624216534628
2002-06-17,-11.369949128185514,-24.02290442962332,27.328716095821864,-74.1752263208445
2002-06-18,-10.134596987556238,-24.954232186068708,27.372505304240168,-73.3730010302881
2002-06-19,-10.604054694232092,-25.221840770435644,26.448793839665033,-74.2182784147396
2002-06-20,-11.029676105348155,-23.479943476874467,25.557530126650345,-74.98366372080024
2002-06-21,-11.695313904068405,-23.798850963209038,25.44581103555145,-74.0273162066465
2002-06-22,-12.059077843055409,-24.23834524760421,25.12620646321707,-74.55373292321384
2002-06-23,-12.219315567467456,-26.266991360266804,25.23728171274594,-75.78834227877877
2002-06-24,-12.169466807007522,-26.611393284145464,25.377588368290716,-74.28047851425394
2002-06-25,-12.457896606029212,-29.300903575188883,25.007606283593958,-73.72119358829826
2002-06-26,-12.516290322561481,-28.842960312949252,25.197509999500273,-75.35614446900341
2002-06-27,-12.12668554051481,-27.82649967238454,26.07203676404058,-76.75353351034808
2002-06-28,-13.025551589900571,-27.956042527805835,25.409694208314384,-76.66221122324053
2002-06-29,-12.366780263186056,-28.882838099268046,24.19666221966078,-76.38514281793994
2002-06-30,-13.184801729104073,-30.426669913695147,23.881899432156107,-76.35363843826035
2002-07-01,-14.122725385092611,-30.459704465067087,25.73863915383896,-74.99286262554965
2002-07-02,-14.00713705037047,-29.743477882685887,23.99616528885996,-75.77401522150679
2002-07-03,-13.991547351626336,-29.61663344529857,23.761321808484986,-76.41747892989687
2002-07-04,-13.804356651129766,-28.916163862113315,23.185652609459492,-75.22569528665187
2002-07-05,-12.394690104702452,-29.670812299356957,21.54750283642933,-76.12500043685934
2002-07-06,-12.822011138476006,-30.188822116144717,20.983750470591488,-75.43900128731356
2002-07-07,-13.069578782639649,-30.09663069549189,21.460198415394505,-76.2380543477039
2002-07-08,-14.778232944758322,-29.54180854115763,21.5843932866371,-76.07959704596315
2002-07-09,-14.7641928604961,-31.157719350381345,21.388548561117595,-75.87681041614009
2002-07-10,-14.153768528766312,-33.27203877957775,23.102844089021843,-75.32490216323633
2002-07-11,-14.38397478064846,-33.17076650278485,22.839278381207897,-74.59898826588274
2002-07-12,-14.298184949873924,-30.703209728784646,25.09760573574588,-75.79483400157199
2002-07-13,-15.711307488762582,-32.41122931037253,24.893426054457066,-76.21498968632326
2002-07-14,-16.025070687670205,-32.54578479531157,23.55512744481104,-77.4583537776662
2002-07-15,-15.873407091358317,-32.19881757572173,23.367195364502866,-74.83235076292206
2002-07-16,-16.053231591397896,-32.56200942221149,24.106249094775084,-73.39298060887648
2002-07-17,-14.895421142417645,-30.877948404397095,24.148143498916305,-72.48713474382365
2002-07-18,-13.538539534744517,-30.960365719336497,24.975072767934613,-72.65802891198075
2002-07-19,-11.778771084784035,-29.328493590572165,26.898617888024095,-72.05801950865342
2002-07-20,-10.845104767953458,-29.5239678072081,27.785319531984847,-71.54046132577331
2002-07-21,-10.415905800734917,-30.360845475572216,26.679004409488925,-71.52166150735081
2002-07-22,-9.5973352225197,-27.67447401858639,27.677793013261084,-72.05266368044474
2002-07-23,-8.509703900078907,-25.66618855280648,28.34855377757745,-71.27018322069307
2002-07-24,-8.295685092167767,-27.781711039011252,29.801801615630833,-70.94957606286476
2002-07-25,-7.657207399049202,-29.075634089119625,29.84551311042736,-69.64744936263489
2002-07-26,-7.032167190901814,-30.522956441085615,27.497069262152245,-70.86416989459958
2002-07-27,-8.308504603617434,-30.843408101429084,25.964436902752347,-71.78559704495933
2002-07-28,-10.203046693311833,-30.024501712173382,25.90182556141883,-73.5519043640143
2002-07-29,-10.152112755411116,-29.517242159986193,24.752281341571663,-74.34075352822063
2002-07-30,-9.991472697796626,-29.49163581975613,25.375011005574066,-74.59071215055323
2002-07-31,-8.494694497093379,-27.64436630958668,25.420479659128183,-73.47507686280782
2002-08-01,-9.113560016018456,-27.803073460683223,25.02349563444991,-74.54888191021229
2002-08-02,-6.824715986697731,-28.455610128773678,24.415976865692695,-74.45681247284563
2002-08-03,-5.7807012211602915,-28.279587727083,25.66235660940624,-75.31532491841608
2002-08-04,-7.919820166399502,-29.328305103113994,25.170643239614293,-75.3444155296739
2002-08-05,-6.279997224419854,-29.884251575691007,25.265999627510762,-76.35314665133194
2002-08-06,-6.312764430639023,-28.852583358559336,24.98623046793981,-75.14204555962041
2002-08-07,-6.196768601961677,-29.068075375882746,24.477482668249955,-74.24185372324408
2002-08-08,-4.872439875399923,-29.440028751980748,24.362854406726814,-73.82796961023737
2002-08-09,-5.506773031177276,-28.693809008708822,24.429604260052983,-73.98879457877406
2002-08-10,-5.832268545742618,-28.333314621085766,24.410804445651266,-74.73564140467384
2002-08-11,-7.384880500920896,-28.074030550234593,25.223446418190058,-76.02942925496652
2002-08-12,-6.994688348470075,-26.819217318238643,26.386493105698445,-76.05815392631544
2002-08-13,-6.69574362459383,-25.28592782112434,25.50245538739819,-77.15084861803838
2002-08-14,-6.435106738930079,-24.487240760469646,22.73321677849976,-79.40849640351803
2002-08-15,-5.35539639104071,-25.579789150220083,23.719060490309726,-78.16661815395503
2002-08-16,-6.487352773259335,-25.81912823741335,24.591237042701998,-77.7852958180493
2002-08-17,-7.58856277563167,-25.307989780461053,22.76801273873661,-78.55412698391211
2002-08-18,-7.037402007683735,-26.124983257814755,20.115088614860802,-78.41472380061158
2002-08-19,-6.488002091248086,-25.984566505611166,19.78356751051782,-78.91572255687946
2002-08-20,-6.83995749854494,-24.706342540165938,19.68296141073934,-78.48487146911076
2002-08-21,-6.4084055562204,-26.220935519196658,21.295299435135718,-78.4184079742784
2002-08-22,-3.7607349856222414,-26.236864540806696,20.731831334745248,-78.35323702332005
2002-08-23,-2.26784272687254,-28.205866204909697,21.085581250433542,-78.26294617667678
2002-08-24,-2.637599068141755,-27.297832554076404,22.5969881404491,-77.91037996582325
2002-08-25,0.6827082612925777,-26.998017918696693,22.757994773870436,-79.91482973507289
2002-08-26,0.3940876968148318,-27.48441004556158,20.94234664035942,-79.68722972350483
2002-08-27,1.2844339435861971,-27.981821553856026,19.879842986941735,-80.72699463651392
2002-08-28,0.6246416440533181,-28.22913391175224,22.26763453591874,-80.2216229841386
2002-08-29,0.258366425519501,-28.606507157710208,22.27237261898354,-80.82285157943943
2002-08-30,3.124795854173621,-26.91963387358141,23.203436215913378,-80.61186284398738
2002-08-31,3.632721685129358,-28.21604782821015,20.93510309703094,-80.19323870725707
2002-09-01,2.8786317087325486,-28.95123820163836,19.891223021081743,-79.48375678308754
2002-09-02,0.7896796185302217,-29.618122400632707,18.638507569678517,-79.61188328478528
2002-09-03,0.7625124293133668,-30.39909270196911,19.469897826124054,-80.23393272862344
2002-09-04,0.13983936803894426,-31.632400551094868,21.88126462813526,-78.69656024770482
2002-09-05,0.08059808674153716,-30.941700173693327,23.840955128350082,-78.64820557407235
2002-09-06,-0.2633524277688397,-32.11988354909388,24.32353223886928,-79.99184198891467
2002-09-07,-0.2244143130458246,-30.743353871202245,25.376247386488153,-78.04234651439073
2002-09-08,0.2366111255678312,-31.975069916142942,25.05435765896884,-78.81445645591613
2002-09-09,0.45916181179737,-31.69206871885801,24.353587531141876,-79.54470705517126
2002-09-10,0.3269802123883768,-32.18972609904723,25.770471373374562,-81.00685655588885
2002-09-11,1.2296656591823028,-33.15305882502567,25.504691170673055,-81.6343940939203
2002-09-12,2.8007441775772675,-32.80616173584976,24.936468835754827,-80.00414649157648
2002-09-13,2.0205666375359743,-30.902104709258712,26.941180211060008,-79.58776362086365
2002-09-14,4.184032075710196,-31.96714931770669,26.253651279779593,-80.21625695858798
2002-09-15,4.126601819204397,-32.24616110962663,27.08069003944157,-80.59570150318426
2002-09-16,3.4211533757230503,-34.40150542465136,26.203734311276534,-81.54293827517027
2002-09-17,4.228162800713897,-34.16110328377301,25.356431501343106,-81.30869850473347
2002-09-18,5.287827088783292,-35.85669489820626,24.241622962103747,-82.84481953910284
2002-09-19,5.187439904781225,-34.86761145393375,25.000739773095148,-82.67990915804562
2002-09-20,4.043393512736966,-33.58771512999056,25.334097865206285,-83.8668656923968
2002-09-21,2.901177238295582,-35.904865279383564,24.779771278567807,-82.71987677768506
2002-09-22,3.235929240002222,-33.71917407358267,25.121265217314807,-82.7904306883975
2002-09-23,3.4463347298716536,-34.15961202283833,25.234721978403563,-82.75628955369608
2002-09-24,2.69427966951485,-35.90944504646077,25.51463199614401,-84.54305440887615
2002-09-25,5.306073888893189,-37.61010269932511,26.61082326356254,-83.8512954526233
